-66.045056,45.257333,"Courtenay Bay Breakwater Light-Saint John,NB",,,"{name:""","Courtenay Bay Breakwater Light-Saint John,NB",""", lat:",45.257333,",",lon:,-66.045056,"},","{name:""Courtenay Bay Breakwater Light-Saint John,NB"", lat:45.257333,lon:-66.045056},"
-65.9955,46.0174,"Cox Point Lighthouse-Cox Point,NB",,,"{name:""","Cox Point Lighthouse-Cox Point,NB",""", lat:",46.0174,",",lon:,-65.9955,"},","{name:""Cox Point Lighthouse-Cox Point,NB"", lat:46.0174,lon:-65.9955},"
-66.3392,48.0042,"Dalhousie Wharf Light-Charlo,NB",,,"{name:""","Dalhousie Wharf Light-Charlo,NB",""", lat:",48.0042,",",lon:,-66.3392,"},","{name:""Dalhousie Wharf Light-Charlo,NB"", lat:48.0042,lon:-66.3392},"
-66.984833,44.925389,"Deer Island Point Lighthouse-Deer Island,NB",,,"{name:""","Deer Island Point Lighthouse-Deer Island,NB",""", lat:",44.925389,",",lon:,-66.984833,"},","{name:""Deer Island Point Lighthouse-Deer Island,NB"", lat:44.925389,lon:-66.984833},"
-66.06463,45.27264,"Digby Pier Lighthouse-Saint John,NB",,,"{name:""","Digby Pier Lighthouse-Saint John,NB",""", lat:",45.27264,",",lon:,-66.06463,"},","{name:""Digby Pier Lighthouse-Saint John,NB"", lat:45.27264,lon:-66.06463},"
-64.65099,46.456922,"Dixon Point [Dixon Point Range Front] Light-Saint Thomas de Kent,NB",,,"{name:""","Dixon Point [Dixon Point Range Front] Light-Saint Thomas de Kent,NB",""", lat:",46.456922,",",lon:,-64.65099,"},","{name:""Dixon Point [Dixon Point Range Front] Light-Saint Thomas de Kent,NB"", lat:46.456922,lon:-64.65099},"
-64.651998,46.457864,"Dixon Point Range Rear Light-Saint Thomas de Kent,NB",,,"{name:""","Dixon Point Range Rear Light-Saint Thomas de Kent,NB",""", lat:",46.457864,",",lon:,-64.651998,"},","{name:""Dixon Point Range Rear Light-Saint Thomas de Kent,NB"", lat:46.457864,lon:-64.651998},"
-66.0228,45.9078,"Fanjoys Point Lighthouse-Waterborough,NB",,,"{name:""","Fanjoys Point Lighthouse-Waterborough,NB",""", lat:",45.9078,",",lon:,-66.0228,"},","{name:""Fanjoys Point Lighthouse-Waterborough,NB"", lat:45.9078,lon:-66.0228},"
-66.140254,45.768676,"Gagetown Lighthouse-Gagetown,NB",,,"{name:""","Gagetown Lighthouse-Gagetown,NB",""", lat:",45.768676,",",lon:,-66.140254,"},","{name:""Gagetown Lighthouse-Gagetown,NB"", lat:45.768676,lon:-66.140254},"
-66.781361,44.510306,"Gannet Rock Lighthouse-Gannet Rock,NB",,,"{name:""","Gannet Rock Lighthouse-Gannet Rock,NB",""", lat:",44.510306,",",lon:,-66.781361,"},","{name:""Gannet Rock Lighthouse-Gannet Rock,NB"", lat:44.510306,lon:-66.781361},"
-65.134785,47.195035,"Grand Dune Flats Range Front Lighthouse-Burnt Church,NB",,,"{name:""","Grand Dune Flats Range Front Lighthouse-Burnt Church,NB",""", lat:",47.195035,",",lon:,-65.134785,"},","{name:""Grand Dune Flats Range Front Lighthouse-Burnt Church,NB"", lat:47.195035,lon:-65.134785},"
-66.749153,44.666883,"Grand Harbour [Ross Island] Lighthouse-Ross Island,NB",,,"{name:""","Grand Harbour [Ross Island] Lighthouse-Ross Island,NB",""", lat:",44.666883,",",lon:,-66.749153,"},","{name:""Grand Harbour [Ross Island] Lighthouse-Ross Island,NB"", lat:44.666883,lon:-66.749153},"
-65.18519,47.81233,"Grande Anse Lighthouse-Grande Anse,NB",,,"{name:""","Grande Anse Lighthouse-Grande Anse,NB",""", lat:",47.81233,",",lon:,-65.18519,"},","{name:""Grande Anse Lighthouse-Grande Anse,NB"", lat:47.81233,lon:-65.18519},"
-64.560986,46.29426,"Grande Digue Lighthouse-Grande Digue,NB",,,"{name:""","Grande Digue Lighthouse-Grande Digue,NB",""", lat:",46.29426,",",lon:,-64.560986,"},","{name:""Grande Digue Lighthouse-Grande Digue,NB"", lat:46.29426,lon:-64.560986},"
-65.385926,47.082258,"Grant Beach Range Front Lighthouse-Grande Digue,NB",,,"{name:""","Grant Beach Range Front Lighthouse-Grande Digue,NB",""", lat:",47.082258,",",lon:,-65.385926,"},","{name:""Grant Beach Range Front Lighthouse-Grande Digue,NB"", lat:47.082258,lon:-65.385926},"
